Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate
Post_1185,tiktok,education,reel,germany,4698854,234921,87352,22243,high,344516,7.331915398946211
Post_1186,tiktok,dance,shorts,germany,1435830,117831,84434,24859,high,227124,15.81830718121226
Post_1187,tiktok,dance,shorts,australia,3990883,491508,66058,37043,medium,594609,14.899183965052346
Post_1188,twitter,education,post,canada,778600,491963,55403,8603,low,555969,71.40624197277164
Post_1189,tiktok,comedy,live stream,brazil,4103458,118601,51035,44941,low,214577,5.229175003131505
Post_1190,tiktok,dance,video,australia,4149798,198160,72234,42191,medium,312585,7.532535318586592
Post_1191,twitter,music,video,japan,3312891,292286,6952,23430,low,322668,9.739771094189335
Post_1192,tiktok,music,video,india,1154890,242791,31594,24465,low,298850,25.876923343348718
Post_1193,youtube,fitness,video,germany,2289467,55335,94333,43209,high,192877,8.42453723945355
Post_1194,twitter,gaming,post,india,950724,371343,52165,30174,medium,453682,47.71963261682676
Post_1195,twitter,education,post,japan,4641254,378649,39504,22534,high,440687,9.494998549960851
Post_1196,youtube,challenge,reel,usa,633478,356209,80366,48809,low,485384,76.62207685191909
Post_1197,twitter,fashion,reel,australia,513065,249364,19912,7312,medium,276588,53.908958903842596
Post_1198,twitter,gaming,tweet,japan,2165655,124165,5295,34518,high,163978,7.571750809801192
Post_1199,instagram,education,video,usa,4029746,268583,97064,12067,low,377714,9.373146595343727
Post_1200,youtube,music,video,japan,505913,272303,96744,360,high,369407,73.01789042780082
Post_1201,tiktok,challenge,reel,usa,4486868,94546,72083,47825,low,214454,4.779592357074022
Post_1202,instagram,fitness,live stream,uk,4184048,287717,88326,45451,medium,421494,10.073832804977382
Post_1203,twitter,fitness,post,germany,2435410,326186,1739,5729,low,333654,13.700116202200041
Post_1204,instagram,education,video,usa,1171718,339285,76401,22897,high,438583,37.43076405756334
Post_1205,twitter,comedy,shorts,brazil,4098970,468202,10925,38510,high,517637,12.628465199794094
Post_1206,youtube,viral,video,australia,1538823,307662,59624,8124,low,375410,24.395918179023838
Post_1207,twitter,fitness,video,usa,2595660,434540,40012,13478,high,488030,18.801769106893815
Post_1208,tiktok,gaming,shorts,australia,3521130,260136,65723,32176,low,358035,10.168184645270125
Post_1209,instagram,gaming,tweet,india,3589308,407373,70852,20849,high,499074,13.90446292154365
Post_1210,youtube,comedy,tweet,uk,1035365,326981,34821,2572,high,364374,35.192806401607164
Post_1211,instagram,education,reel,uk,2315963,306373,6915,33050,medium,346338,14.954383986272665
Post_1212,youtube,education,reel,canada,2676777,488199,52014,45422,medium,585635,21.87836341988892
Post_1213,instagram,viral,video,canada,2950546,305105,99587,34102,medium,438794,14.871620371280434
Post_1214,tiktok,fashion,tweet,usa,3368170,17758,93392,19981,high,131131,3.893241730672739
Post_1215,youtube,fashion,reel,japan,4736019,308046,88779,33858,medium,430683,9.09377686195938
Post_1216,tiktok,gaming,reel,japan,2258063,241357,49321,14634,low,305312,13.520969078364953
Post_1217,youtube,comedy,live stream,germany,4989820,166706,39793,15510,high,222009,4.4492386498911785
Post_1218,youtube,tech,post,germany,4766161,384232,67245,8995,medium,460472,9.661276654313609
Post_1219,tiktok,challenge,reel,uk,4706101,198755,73600,39098,low,311453,6.618068757980332
Post_1220,twitter,fashion,live stream,canada,1726804,328441,44676,1323,high,374440,21.683989613181346
Post_1221,youtube,dance,tweet,canada,3218932,135138,58808,4020,medium,197966,6.150052253356082
Post_1222,instagram,education,live stream,germany,1374292,468164,79559,11612,low,559335,40.69986582181953
Post_1223,twitter,gaming,shorts,japan,2307722,112883,48860,26500,high,188243,8.157091712086638
Post_1224,tiktok,fitness,post,usa,3943560,361857,53708,10889,high,426454,10.813934617452253
Post_1225,youtube,viral,tweet,usa,4397362,416040,26255,37205,medium,479500,10.90426487516834
Post_1226,instagram,tech,reel,india,2904623,210629,93645,25652,high,329926,11.358651363705375
Post_1227,youtube,dance,reel,usa,4648895,334635,14885,39943,high,389463,8.377539178665037
Post_1228,youtube,education,tweet,japan,2182075,401349,79190,49849,high,530388,24.306588911930156
Post_1229,youtube,tech,tweet,germany,3686801,289690,37216,29859,low,356765,9.676817381789796
Post_1230,instagram,music,video,uk,436676,411915,89675,24765,low,526355,120.53673661936996
Post_1231,instagram,challenge,tweet,germany,1021135,442784,49480,32668,high,524932,51.406718994060526
Post_1232,twitter,music,tweet,usa,2616896,411249,93026,8004,high,512279,19.575825711071438
Post_1233,instagram,fitness,reel,canada,80333,106027,74544,43880,low,224451,279.40074440142905
Post_1234,youtube,dance,post,usa,2286789,161388,40096,47798,medium,249282,10.900962003927777
Post_1235,twitter,tech,tweet,canada,803980,242545,76839,34020,low,353404,43.95681484614045
Post_1236,youtube,fitness,reel,japan,1658169,328783,1574,11658,high,342015,20.626064050166175
Post_1237,twitter,dance,post,japan,723296,216935,93964,23402,low,334301,46.21911361323718
Post_1238,tiktok,tech,tweet,japan,3206060,426226,17467,29795,high,473488,14.768532092350112
Post_1239,tiktok,tech,post,japan,1655182,289945,93775,32084,high,415804,25.121346172203417
Post_1240,tiktok,viral,video,australia,1476674,464620,19688,29990,low,514298,34.828134036354676
Post_1241,twitter,viral,shorts,brazil,1771174,91099,97414,3140,low,191653,10.820676003599871
Post_1242,tiktok,challenge,reel,australia,3327212,134040,6283,36793,high,177116,5.323255626632748
Post_1243,tiktok,gaming,post,india,690673,437322,28171,24122,medium,489615,70.88955265371601
Post_1244,youtube,gaming,tweet,australia,3569008,137418,23331,49305,medium,210054,5.885500957128704
Post_1245,tiktok,dance,tweet,brazil,3099684,153065,41200,7632,low,201897,6.513470405370354
Post_1246,twitter,music,reel,japan,3710671,76950,26333,7103,medium,110386,2.9748258468616595
Post_1247,instagram,education,post,canada,3188483,368317,49091,21981,low,439389,13.780503142089827
Post_1248,tiktok,comedy,live stream,usa,2801347,499380,60311,12282,high,571973,20.41778472998882
Post_1249,tiktok,challenge,live stream,usa,2248578,93218,59577,14331,medium,167126,7.432519574593366
Post_1250,twitter,music,live stream,australia,1609482,403027,23102,44642,high,470771,29.24984560249819
Post_1251,youtube,challenge,live stream,brazil,4251376,37945,3378,26696,low,68019,1.5999290582625485
Post_1252,youtube,challenge,reel,india,1358058,300720,59766,43145,medium,403631,29.721190111173456
Post_1253,tiktok,tech,tweet,india,2606224,69943,67574,13284,medium,150801,5.786187219517585
Post_1254,instagram,viral,video,brazil,3442475,429165,1181,16421,medium,446767,12.978075367286618
Post_1255,twitter,dance,live stream,australia,3909627,162796,63419,5547,high,231762,5.927982388089708
Post_1256,youtube,education,post,germany,4022893,120768,54001,43214,medium,217983,5.418563208119132
Post_1257,tiktok,fitness,live stream,canada,2288198,160224,63631,2779,high,226634,9.904475049799013
Post_1258,youtube,fashion,post,germany,1707547,468293,62396,41097,medium,571786,33.48581327483226
Post_1259,tiktok,dance,reel,usa,167982,473290,53315,22117,high,548722,326.6552368706171
Post_1260,twitter,tech,shorts,india,1723036,269685,15870,11719,low,297274,17.252918685390206
Post_1261,instagram,tech,video,germany,1368137,220395,47904,42984,low,311283,22.75232670412393
Post_1262,instagram,comedy,shorts,brazil,1753723,413003,90078,39688,high,542769,30.949528517331416
Post_1263,twitter,music,live stream,usa,4289386,188014,39473,14691,low,242178,5.645982898251638
Post_1264,twitter,comedy,video,usa,3356274,322024,4474,33051,high,359549,10.71274276176498
Post_1265,instagram,dance,tweet,germany,2213124,480760,63167,20082,high,564009,25.484744641511277
Post_1266,tiktok,comedy,video,canada,1714956,137707,28180,47207,medium,213094,12.425624913991964
Post_1267,tiktok,comedy,shorts,uk,2347135,149856,83261,13888,low,247005,10.523680998323488
Post_1268,youtube,tech,reel,canada,3849864,429897,10666,23842,medium,464405,12.062893650269205
Post_1269,tiktok,fitness,shorts,usa,2458064,428601,16411,12329,medium,457341,18.605740127189527
Post_1270,tiktok,fashion,tweet,uk,4138951,356632,57983,12027,high,426642,10.307974170266814
Post_1271,twitter,tech,reel,usa,786091,115476,45804,33532,low,194812,24.782372524300623
Post_1272,instagram,comedy,tweet,australia,2428341,178208,2717,10620,high,191545,7.887895480906512
Post_1273,instagram,music,reel,australia,1934060,55050,41483,39848,medium,136381,7.051539249040878
Post_1274,youtube,comedy,live stream,uk,3328075,305353,8424,46784,medium,360561,10.8339205096039
Post_1275,instagram,challenge,shorts,india,4618662,1774,38568,31300,low,71642,1.5511418674932265
Post_1276,youtube,education,video,brazil,2637799,128740,47263,25381,low,201384,7.634546832415964
Post_1277,twitter,viral,post,japan,1021175,427434,92929,40158,medium,560521,54.889808309055745
Post_1278,instagram,fashion,post,india,136708,9741,60279,1977,medium,71997,52.664803815431426
Post_1279,tiktok,tech,live stream,brazil,4820047,240695,76116,10533,low,327344,6.791303072355934
Post_1280,youtube,tech,video,canada,1417619,261333,28832,33631,medium,323796,22.840833820652797
Post_1281,instagram,challenge,shorts,canada,3373662,127818,52586,17121,medium,197525,5.8549137406177625
Post_1282,twitter,viral,live stream,australia,280264,24388,40754,36005,low,101147,36.08990095053235
Post_1283,youtube,dance,post,brazil,1412186,348080,24255,47797,low,420132,29.75047196332494
Post_1284,youtube,comedy,live stream,australia,2440607,59389,15997,21735,low,97121,3.9793789004128888
Post_1285,youtube,viral,live stream,canada,1212383,134452,16512,26744,low,177708,14.657744293676172
Post_1286,youtube,education,shorts,india,2561337,468506,33962,5509,low,507977,19.83249373276535
Post_1287,youtube,dance,post,japan,886874,374139,41228,35296,high,450663,50.814771884168444
Post_1288,tiktok,tech,tweet,brazil,1622096,119815,41769,1529,medium,163113,10.05569337449818
Post_1289,instagram,gaming,post,brazil,946358,304294,25948,35055,low,365297,38.600297139137616
Post_1290,twitter,music,video,germany,4119667,242655,41085,3854,high,287594,6.981001134314982
Post_1291,tiktok,education,post,usa,3974573,400911,46622,18136,low,465669,11.716201966852791
Post_1292,youtube,challenge,post,india,2764814,67913,48844,32596,low,149353,5.401918537738886
Post_1293,instagram,dance,post,canada,3105914,310842,86059,25445,low,422346,13.598122807006247
Post_1294,youtube,fitness,video,uk,2289887,411599,6923,34729,high,453251,19.793596801938264
Post_1295,youtube,education,video,japan,1213734,342720,58380,21282,medium,422382,34.800211578484245
Post_1296,youtube,fitness,video,germany,264136,434933,9642,7876,high,452451,171.29471181512554
Post_1297,twitter,dance,shorts,germany,1661537,8669,88291,10996,low,107956,6.4973575671200825
Post_1298,instagram,music,live stream,uk,643763,472554,57987,11509,high,542050,84.20024139318352
Post_1299,tiktok,dance,reel,australia,1296499,230354,67311,23584,low,321249,24.778191113143937
Post_1300,tiktok,comedy,post,germany,1205102,220248,24146,6273,high,250667,20.800479959372733
Post_1301,twitter,comedy,post,india,3264905,287339,75893,22514,low,385746,11.814922639402985
Post_1302,tiktok,fashion,tweet,japan,4295107,52742,18986,7245,medium,78973,1.8386736349059523
Post_1303,youtube,tech,tweet,canada,736289,485171,37329,48944,medium,571444,77.61137270827079
Post_1304,twitter,gaming,tweet,uk,961783,142483,59165,21732,medium,223380,23.2256132620352
Post_1305,instagram,challenge,live stream,uk,3171066,339557,4006,12554,medium,356117,11.230198299247004
Post_1306,youtube,comedy,live stream,canada,2389579,152619,48984,25191,medium,226794,9.49096054158494
Post_1307,tiktok,challenge,shorts,india,804183,164716,88378,8578,medium,261672,32.53886242310519
Post_1308,twitter,music,reel,india,278830,96874,13638,40689,medium,151201,54.22694831976473
Post_1309,youtube,fitness,shorts,uk,894414,424359,9498,48618,high,482475,53.9431404249039
Post_1310,youtube,viral,reel,uk,3175002,317730,81407,42155,low,441292,13.898951874675985
Post_1311,youtube,dance,reel,brazil,2362838,3194,35532,3408,high,42134,1.7831946159660543
Post_1312,tiktok,dance,video,usa,2010391,142135,17115,37585,low,196835,9.790881475295105
Post_1313,twitter,music,tweet,uk,1333519,33634,67008,19020,medium,119662,8.973400453986782
Post_1314,tiktok,challenge,video,usa,2851867,407380,86927,39494,low,533801,18.717597980550988
Post_1315,instagram,education,reel,canada,330476,485696,2619,4585,low,492900,149.14850095014464
Post_1316,twitter,comedy,post,australia,1068462,397476,34854,18603,medium,450933,42.20393425316015
Post_1317,twitter,tech,live stream,australia,370537,271989,18364,40465,low,330818,89.28069261639189
Post_1318,twitter,fitness,video,germany,2055018,318200,34749,4831,high,357780,17.41006648116951
Post_1319,instagram,dance,video,brazil,1179104,355660,14269,32625,medium,402554,34.140669525334495
Post_1320,twitter,fashion,reel,usa,842477,301736,68814,19088,low,389638,46.24909641450152
Post_1321,instagram,fashion,live stream,india,739337,157550,81164,9915,medium,248629,33.628642959841045
Post_1322,twitter,fitness,shorts,australia,4500031,189284,97120,44811,medium,331215,7.36028262916411
Post_1323,youtube,education,tweet,uk,1215133,357427,68104,34015,low,459546,37.818576238156645
Post_1324,instagram,challenge,post,brazil,449348,35182,4716,18161,high,58059,12.92072068864221
Post_1325,twitter,dance,reel,india,1190740,213240,94333,16398,medium,323971,27.207534810286038
Post_1326,youtube,fashion,post,brazil,1118979,426061,23299,8196,medium,457556,40.890490348791175
Post_1327,instagram,fashion,tweet,brazil,4007152,432650,96770,7738,medium,537158,13.40498189237643
Post_1328,twitter,fashion,post,japan,3390112,413183,6201,2949,low,422333,12.45778900520101
Post_1329,instagram,viral,reel,canada,4223266,5635,13422,13879,low,32936,0.7798703657311663
Post_1330,twitter,tech,tweet,usa,837863,264887,35633,21578,high,322098,38.442800314609904
Post_1331,twitter,viral,tweet,germany,3425267,229865,43423,22490,low,295778,8.635180848675446
Post_1332,twitter,education,shorts,germany,4347648,241142,55800,165,high,297107,6.833740910027675
Post_1333,tiktok,music,video,uk,2454558,271958,31163,46231,high,349352,14.232786513905966
Post_1334,twitter,fitness,video,brazil,4328041,127158,91300,2263,low,220721,5.099789951158041
Post_1335,tiktok,tech,live stream,germany,4511744,254344,59222,41866,medium,355432,7.877929244212438
Post_1336,youtube,fashion,live stream,japan,4610463,425376,84697,14385,medium,524458,11.375386810391928
Post_1337,instagram,education,live stream,germany,2277825,468829,14948,24904,low,508681,22.33187360749838
Post_1338,youtube,music,live stream,japan,3893120,140608,79169,3536,high,223313,5.736093416077593
Post_1339,tiktok,gaming,video,canada,323133,316119,92969,275,low,409363,126.68560623644134
Post_1340,tiktok,comedy,reel,japan,4714288,367578,82639,34084,high,484301,10.273046534280468
Post_1341,instagram,viral,reel,japan,2449412,260270,93639,48015,medium,401924,16.40899938434204
Post_1342,instagram,fashion,video,germany,3525460,12794,64359,44733,low,121886,3.457307698853483
Post_1343,youtube,viral,reel,canada,4742368,54608,90554,26913,medium,172075,3.6284615618189053
Post_1344,instagram,fashion,reel,australia,2884482,205837,18884,34478,high,259199,8.98598084508761
Post_1345,tiktok,education,tweet,japan,2816091,31691,13582,28775,medium,74048,2.6294604826335513
Post_1346,twitter,challenge,tweet,canada,4467747,342278,65649,39380,medium,447307,10.01191428252316
Post_1347,youtube,music,reel,usa,4985164,47700,96055,48941,high,192696,3.86538938337836
Post_1348,tiktok,comedy,shorts,germany,4745468,126563,37361,35102,high,199026,4.194022591660085
Post_1349,youtube,tech,video,uk,4193386,430264,84216,12887,low,527367,12.576161603057766
Post_1350,youtube,education,tweet,usa,1406438,73183,6162,13527,medium,92872,6.60334831681169
Post_1351,youtube,dance,live stream,germany,4920264,398327,3628,34070,medium,436025,8.861821235608495
